user_id,type,subtype,start_posix,end_posix
user_230,TRIP,CAR,2021-05-30T17:02:30Z,2021-05-30T17:05:30Z
user_230,ACTIVITY,OTHER,2021-05-30T17:05:30Z,2021-05-30T17:54:00Z
user_230,TRIP,WALK,2021-05-30T17:54:00Z,2021-05-30T17:59:00Z
user_230,ACTIVITY,OTHER,2021-05-30T17:59:00Z,2021-05-30T18:03:30Z
user_230,TRIP,WALK,2021-05-30T18:03:30Z,2021-05-30T18:10:00Z
user_230,ACTIVITY,OTHER,2021-05-30T18:10:00Z,2021-05-30T23:59:59Z
user_230,ACTIVITY,OTHER,2021-05-31T00:00:00Z,2021-05-31T12:14:00Z
user_230,TRIP,CAR,2021-05-31T12:14:00Z,2021-05-31T12:34:30Z
user_230,TRIP,CAR,2021-05-31T12:34:30Z,2021-05-31T12:45:00Z
user_230,TRIP,CAR,2021-05-31T12:45:00Z,2021-05-31T12:55:30Z
user_230,TRIP,CAR,2021-05-31T12:55:30Z,2021-05-31T14:30:30Z
user_230,TRIP,WALK,2021-05-31T14:30:30Z,2021-05-31T14:31:00Z
user_230,ACTIVITY,OTHER,2021-05-31T14:31:00Z,2021-05-31T16:06:00Z
user_230,TRIP,CAR,2021-05-31T16:06:00Z,2021-05-31T16:54:00Z
user_230,ACTIVITY,OTHER,2021-05-31T16:54:00Z,2021-05-31T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-01T00:00:00Z,2021-06-01T08:21:00Z
user_230,TRIP,CAR,2021-06-01T08:21:00Z,2021-06-01T08:28:00Z
user_230,ACTIVITY,OTHER,2021-06-01T08:28:00Z,2021-06-01T17:06:30Z
user_230,TRIP,CAR,2021-06-01T17:06:30Z,2021-06-01T17:12:30Z
user_230,TRIP,CAR,2021-06-01T17:12:30Z,2021-06-01T17:33:30Z
user_230,TRIP,CAR,2021-06-01T17:33:30Z,2021-06-01T18:42:30Z
user_230,TRIP,CAR,2021-06-01T18:42:30Z,2021-06-01T18:52:30Z
user_230,TRIP,WALK,2021-06-01T18:52:30Z,2021-06-01T18:56:00Z
user_230,ACTIVITY,OTHER,2021-06-01T18:56:00Z,2021-06-01T19:14:30Z
user_230,TRIP,CAR,2021-06-01T19:14:30Z,2021-06-01T19:26:30Z
user_230,ACTIVITY,OTHER,2021-06-01T19:26:30Z,2021-06-01T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-02T00:00:00Z,2021-06-02T08:13:30Z
user_230,TRIP,CAR,2021-06-02T08:13:30Z,2021-06-02T08:19:00Z
user_230,TRIP,WALK,2021-06-02T08:19:00Z,2021-06-02T08:27:30Z
user_230,TRIP,CAR,2021-06-02T08:27:30Z,2021-06-02T09:35:00Z
user_230,ACTIVITY,OTHER,2021-06-02T09:35:00Z,2021-06-02T17:07:00Z
user_230,TRIP,CAR,2021-06-02T17:07:00Z,2021-06-02T17:19:00Z
user_230,TRIP,WALK,2021-06-02T17:19:00Z,2021-06-02T17:24:00Z
user_230,ACTIVITY,OTHER,2021-06-02T17:24:00Z,2021-06-02T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-03T00:00:00Z,2021-06-03T08:25:00Z
user_230,TRIP,WALK,2021-06-03T08:25:00Z,2021-06-03T09:16:00Z
user_230,ACTIVITY,OTHER,2021-06-03T09:16:00Z,2021-06-03T17:06:30Z
user_230,TRIP,CAR,2021-06-03T17:06:30Z,2021-06-03T17:20:30Z
user_230,TRIP,WALK,2021-06-03T17:20:30Z,2021-06-03T17:25:00Z
user_230,ACTIVITY,OTHER,2021-06-03T17:25:00Z,2021-06-03T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-04T00:00:00Z,2021-06-04T08:39:30Z
user_230,TRIP,CAR,2021-06-04T08:39:30Z,2021-06-04T09:26:30Z
user_230,ACTIVITY,OTHER,2021-06-04T09:26:30Z,2021-06-04T17:05:00Z
user_230,TRIP,CAR,2021-06-04T17:05:00Z,2021-06-04T17:33:30Z
user_230,TRIP,CAR,2021-06-04T17:33:30Z,2021-06-04T18:05:30Z
user_230,TRIP,CAR,2021-06-04T18:05:30Z,2021-06-04T18:16:30Z
user_230,TRIP,WALK,2021-06-04T18:16:30Z,2021-06-04T18:17:00Z
user_230,ACTIVITY,OTHER,2021-06-04T18:17:00Z,2021-06-04T19:31:30Z
user_230,TRIP,WALK,2021-06-04T19:31:30Z,2021-06-04T19:42:00Z
user_230,TRIP,CAR,2021-06-04T19:42:00Z,2021-06-04T19:53:00Z
user_230,ACTIVITY,OTHER,2021-06-04T19:53:00Z,2021-06-04T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-05T00:00:00Z,2021-06-05T16:27:30Z
user_230,TRIP,CAR,2021-06-05T16:27:30Z,2021-06-05T16:49:30Z
user_230,TRIP,WALK,2021-06-05T16:49:30Z,2021-06-05T16:55:30Z
user_230,ACTIVITY,OTHER,2021-06-05T16:55:30Z,2021-06-05T17:43:30Z
user_230,TRIP,WALK,2021-06-05T17:43:30Z,2021-06-05T17:46:30Z
user_230,ACTIVITY,OTHER,2021-06-05T17:46:30Z,2021-06-05T18:45:00Z
user_230,TRIP,WALK,2021-06-05T18:45:00Z,2021-06-05T18:59:30Z
user_230,ACTIVITY,OTHER,2021-06-05T18:59:30Z,2021-06-05T19:23:30Z
user_230,TRIP,WALK,2021-06-05T19:23:30Z,2021-06-05T19:46:00Z
user_230,ACTIVITY,OTHER,2021-06-05T19:46:00Z,2021-06-05T19:57:00Z
user_230,TRIP,CAR,2021-06-05T19:57:00Z,2021-06-05T20:29:00Z
user_230,ACTIVITY,OTHER,2021-06-05T20:29:00Z,2021-06-05T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-06T00:00:00Z,2021-06-06T14:03:30Z
user_230,ACTIVITY,OTHER,2021-06-06T14:04:30Z,2021-06-06T15:54:00Z
user_230,TRIP,CAR,2021-06-06T15:54:00Z,2021-06-06T16:03:30Z
user_230,ACTIVITY,OTHER,2021-06-06T16:03:30Z,2021-06-06T16:10:30Z
user_230,TRIP,CAR,2021-06-06T16:10:30Z,2021-06-06T16:15:00Z
user_230,ACTIVITY,OTHER,2021-06-06T16:15:00Z,2021-06-06T18:20:00Z
user_230,TRIP,CAR,2021-06-06T18:20:00Z,2021-06-06T18:33:00Z
user_230,ACTIVITY,OTHER,2021-06-06T18:33:00Z,2021-06-06T18:37:30Z
user_230,TRIP,CAR,2021-06-06T18:37:30Z,2021-06-06T18:42:30Z
user_230,TRIP,WALK,2021-06-06T18:42:30Z,2021-06-06T18:49:00Z
user_230,ACTIVITY,OTHER,2021-06-06T18:49:00Z,2021-06-06T18:53:00Z
user_230,TRIP,CAR,2021-06-06T18:53:00Z,2021-06-06T19:01:30Z
user_230,ACTIVITY,OTHER,2021-06-06T19:01:30Z,2021-06-06T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-07T00:00:00Z,2021-06-07T08:41:30Z
user_230,TRIP,CAR,2021-06-07T08:41:30Z,2021-06-07T09:06:00Z
user_230,ACTIVITY,OTHER,2021-06-07T09:06:00Z,2021-06-07T13:25:00Z
user_230,TRIP,WALK,2021-06-07T13:25:00Z,2021-06-07T13:45:00Z
user_230,ACTIVITY,OTHER,2021-06-07T13:45:00Z,2021-06-07T13:49:30Z
user_230,TRIP,WALK,2021-06-07T13:49:30Z,2021-06-07T13:50:30Z
user_230,ACTIVITY,OTHER,2021-06-07T13:50:30Z,2021-06-07T17:04:30Z
user_230,TRIP,CAR,2021-06-07T17:04:30Z,2021-06-07T17:19:00Z
user_230,ACTIVITY,OTHER,2021-06-07T17:19:00Z,2021-06-07T17:35:00Z
user_230,TRIP,CAR,2021-06-07T17:35:00Z,2021-06-07T17:38:00Z
user_230,TRIP,CAR,2021-06-07T17:39:30Z,2021-06-07T17:47:00Z
user_230,TRIP,WALK,2021-06-07T17:47:00Z,2021-06-07T17:50:00Z
user_230,ACTIVITY,OTHER,2021-06-07T17:50:00Z,2021-06-07T18:16:30Z
user_230,TRIP,WALK,2021-06-07T18:16:30Z,2021-06-07T18:23:30Z
user_230,TRIP,CAR,2021-06-07T18:23:30Z,2021-06-07T18:39:00Z
user_230,ACTIVITY,OTHER,2021-06-07T18:39:00Z,2021-06-07T22:20:00Z
user_230,TRIP,CAR,2021-06-07T22:20:00Z,2021-06-07T22:36:00Z
user_230,ACTIVITY,OTHER,2021-06-07T22:36:00Z,2021-06-07T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-08T00:00:00Z,2021-06-08T10:54:00Z
user_230,TRIP,CAR,2021-06-08T10:54:00Z,2021-06-08T11:02:30Z
user_230,TRIP,WALK,2021-06-08T11:02:30Z,2021-06-08T11:11:30Z
user_230,ACTIVITY,OTHER,2021-06-08T11:11:30Z,2021-06-08T17:12:00Z
user_230,TRIP,CAR,2021-06-08T17:12:00Z,2021-06-08T17:17:30Z
user_230,ACTIVITY,OTHER,2021-06-08T17:17:30Z,2021-06-08T17:56:30Z
user_230,TRIP,CAR,2021-06-08T17:56:30Z,2021-06-08T18:03:00Z
user_230,TRIP,WALK,2021-06-08T18:03:00Z,2021-06-08T18:06:00Z
user_230,ACTIVITY,OTHER,2021-06-08T18:06:00Z,2021-06-08T18:08:30Z
user_230,TRIP,CAR,2021-06-08T18:08:30Z,2021-06-08T18:43:00Z
user_230,TRIP,CAR,2021-06-08T18:43:00Z,2021-06-08T19:14:00Z
user_230,ACTIVITY,OTHER,2021-06-08T19:14:00Z,2021-06-08T19:33:30Z
user_230,TRIP,WALK,2021-06-08T19:33:30Z,2021-06-08T20:01:00Z
user_230,ACTIVITY,OTHER,2021-06-08T20:01:00Z,2021-06-08T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-09T00:00:00Z,2021-06-09T04:00:00Z
user_230,ACTIVITY,OTHER,2021-06-09T04:09:30Z,2021-06-09T08:18:00Z
user_230,TRIP,WALK,2021-06-09T08:18:00Z,2021-06-09T09:41:00Z
user_230,ACTIVITY,OTHER,2021-06-09T09:41:00Z,2021-06-09T14:45:30Z
user_230,ACTIVITY,OTHER,2021-06-09T17:09:30Z,2021-06-09T17:11:00Z
user_230,TRIP,CAR,2021-06-09T17:11:00Z,2021-06-09T17:17:00Z
user_230,TRIP,WALK,2021-06-09T17:17:00Z,2021-06-09T17:17:30Z
user_230,TRIP,CAR,2021-06-09T17:17:30Z,2021-06-09T17:26:30Z
user_230,ACTIVITY,OTHER,2021-06-09T17:26:30Z,2021-06-09T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-10T00:00:00Z,2021-06-10T11:58:30Z
user_230,TRIP,WALK,2021-06-10T11:58:30Z,2021-06-10T12:19:30Z
user_230,ACTIVITY,OTHER,2021-06-10T12:19:30Z,2021-06-10T17:04:00Z
user_230,TRIP,CAR,2021-06-10T17:07:30Z,2021-06-10T17:12:30Z
user_230,TRIP,CAR,2021-06-10T17:12:30Z,2021-06-10T17:25:00Z
user_230,TRIP,WALK,2021-06-10T17:25:00Z,2021-06-10T17:38:30Z
user_230,TRIP,CAR,2021-06-10T17:38:30Z,2021-06-10T17:41:30Z
user_230,TRIP,WALK,2021-06-10T17:41:30Z,2021-06-10T18:14:00Z
user_230,ACTIVITY,OTHER,2021-06-10T18:14:00Z,2021-06-10T19:49:00Z
user_230,TRIP,WALK,2021-06-10T19:49:00Z,2021-06-10T20:02:00Z
user_230,TRIP,CAR,2021-06-10T20:02:00Z,2021-06-10T20:16:30Z
user_230,ACTIVITY,OTHER,2021-06-10T20:16:30Z,2021-06-10T20:21:00Z
user_230,TRIP,CAR,2021-06-10T20:21:00Z,2021-06-10T20:28:30Z
user_230,TRIP,WALK,2021-06-10T20:28:30Z,2021-06-10T20:40:30Z
user_230,ACTIVITY,OTHER,2021-06-10T20:40:30Z,2021-06-10T20:57:30Z
user_230,TRIP,WALK,2021-06-10T20:57:30Z,2021-06-10T21:01:00Z
user_230,TRIP,CAR,2021-06-10T21:01:00Z,2021-06-10T21:12:30Z
user_230,ACTIVITY,OTHER,2021-06-10T21:12:30Z,2021-06-10T21:20:00Z
user_230,TRIP,CAR,2021-06-10T21:20:00Z,2021-06-10T21:29:00Z
user_230,ACTIVITY,OTHER,2021-06-10T21:29:00Z,2021-06-10T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-11T00:00:00Z,2021-06-11T08:12:00Z
user_230,TRIP,CAR,2021-06-11T08:12:00Z,2021-06-11T08:19:30Z
user_230,ACTIVITY,OTHER,2021-06-11T08:19:30Z,2021-06-11T10:14:30Z
user_230,TRIP,WALK,2021-06-11T10:14:30Z,2021-06-11T10:15:30Z
user_230,ACTIVITY,OTHER,2021-06-11T10:15:30Z,2021-06-11T17:04:30Z
user_230,TRIP,CAR,2021-06-11T17:04:30Z,2021-06-11T17:12:30Z
user_230,TRIP,CAR,2021-06-11T17:12:30Z,2021-06-11T17:35:30Z
user_230,TRIP,CAR,2021-06-11T17:35:30Z,2021-06-11T18:03:00Z
user_230,TRIP,CAR,2021-06-11T18:03:00Z,2021-06-11T18:20:00Z
user_230,ACTIVITY,OTHER,2021-06-11T18:20:00Z,2021-06-11T18:55:00Z
user_230,TRIP,CAR,2021-06-11T18:55:00Z,2021-06-11T19:20:00Z
user_230,TRIP,WALK,2021-06-11T19:20:00Z,2021-06-11T19:23:30Z
user_230,ACTIVITY,OTHER,2021-06-11T19:23:30Z,2021-06-11T20:50:00Z
user_230,TRIP,WALK,2021-06-11T20:50:00Z,2021-06-11T20:51:00Z
user_230,ACTIVITY,OTHER,2021-06-11T20:51:00Z,2021-06-11T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-12T00:00:00Z,2021-06-12T02:30:30Z
user_230,ACTIVITY,OTHER,2021-06-12T05:14:00Z,2021-06-12T18:39:30Z
user_230,TRIP,CAR,2021-06-12T18:39:30Z,2021-06-12T18:48:00Z
user_230,TRIP,WALK,2021-06-12T18:48:00Z,2021-06-12T18:56:00Z
user_230,ACTIVITY,OTHER,2021-06-12T18:56:00Z,2021-06-12T19:20:00Z
user_230,ACTIVITY,OTHER,2021-06-12T19:20:00Z,2021-06-12T20:48:15Z
user_230,TRIP,WALK,2021-06-12T20:48:15Z,2021-06-12T20:51:30Z
user_230,ACTIVITY,OTHER,2021-06-12T20:51:30Z,2021-06-12T22:23:00Z
user_230,TRIP,CAR,2021-06-12T22:23:00Z,2021-06-12T22:28:00Z
user_230,TRIP,CAR,2021-06-12T22:28:00Z,2021-06-12T22:32:30Z
user_230,ACTIVITY,OTHER,2021-06-12T22:32:30Z,2021-06-12T22:37:00Z
user_230,TRIP,CAR,2021-06-12T22:37:00Z,2021-06-12T23:19:00Z
user_230,TRIP,CAR,2021-06-12T23:19:00Z,2021-06-12T23:23:30Z
user_230,ACTIVITY,OTHER,2021-06-12T23:23:30Z,2021-06-12T23:59:59Z
user_230,ACTIVITY,OTHER,2021-06-13T00:00:00Z,2021-06-13T11:03:00Z
user_230,TRIP,CAR,2021-06-13T11:03:00Z,2021-06-13T11:07:30Z
user_230,ACTIVITY,OTHER,2021-06-13T11:07:30Z,2021-06-13T11:12:30Z
user_230,TRIP,CAR,2021-06-13T11:12:30Z,2021-06-13T11:28:30Z
user_230,ACTIVITY,OTHER,2021-06-13T11:28:30Z,2021-06-13T13:24:00Z
user_230,TRIP,WALK,2021-06-13T13:24:00Z,2021-06-13T13:34:30Z
user_230,TRIP,CAR,2021-06-13T13:34:30Z,2021-06-13T13:37:30Z
user_230,ACTIVITY,OTHER,2021-06-13T13:37:30Z,2021-06-13T13:52:00Z
user_230,ACTIVITY,OTHER,2021-06-13T13:53:30Z,2021-06-13T14:10:30Z
user_230,TRIP,WALK,2021-06-13T14:10:30Z,2021-06-13T14:18:30Z
user_230,ACTIVITY,OTHER,2021-06-13T14:18:30Z,2021-06-13T14:29:00Z
user_230,TRIP,CAR,2021-06-13T14:29:00Z,2021-06-13T15:05:00Z
user_230,ACTIVITY,OTHER,2021-06-13T15:05:00Z,2021-06-13T16:36:30Z
user_230,TRIP,CAR,2021-06-13T16:36:30Z,2021-06-13T17:11:00Z
user_230,ACTIVITY,OTHER,2021-06-13T17:11:00Z,2021-06-13T17:46:30Z
user_230,TRIP,CAR,2021-06-13T17:46:30Z,2021-06-13T17:54:30Z
user_230,TRIP,WALK,2021-06-13T17:54:30Z,2021-06-13T18:05:30Z
user_230,ACTIVITY,OTHER,2021-06-13T18:05:30Z,2021-06-13T18:11:00Z
user_230,TRIP,WALK,2021-06-13T18:11:00Z,2021-06-13T18:18:30Z
user_230,ACTIVITY,OTHER,2021-06-13T18:18:30Z,2021-06-13T18:20:00Z
user_230,TRIP,WALK,2021-06-13T18:20:00Z,2021-06-13T18:48:30Z
user_230,ACTIVITY,OTHER,2021-06-13T18:50:00Z,2021-06-13T18:52:00Z
user_230,TRIP,WALK,2021-06-13T18:52:00Z,2021-06-13T18:58:30Z
user_230,ACTIVITY,OTHER,2021-06-13T18:58:30Z,2021-06-13T19:04:30Z
user_230,TRIP,WALK,2021-06-13T19:04:30Z,2021-06-13T19:22:30Z
user_230,ACTIVITY,OTHER,2021-06-13T19:22:30Z,2021-06-13T19:24:30Z
user_230,TRIP,CAR,2021-06-13T19:24:30Z,2021-06-13T19:28:30Z
user_230,TRIP,CAR,2021-06-13T19:28:30Z,2021-06-13T19:45:30Z
user_230,ACTIVITY,OTHER,2021-06-13T19:45:30Z,2021-06-13T20:42:30Z
user_230,TRIP,CAR,2021-06-13T20:42:30Z,2021-06-13T20:53:00Z
user_230,TRIP,WALK,2021-06-13T20:53:00Z,2021-06-13T21:15:30Z
user_230,ACTIVITY,OTHER,2021-06-13T21:15:30Z,2021-06-13T21:44:30Z
user_230,TRIP,CAR,2021-06-13T21:44:30Z,2021-06-13T21:55:30Z
user_230,TRIP,WALK,2021-06-13T21:55:30Z,2021-06-13T22:06:30Z
user_211,ACTIVITY,OTHER,2021-05-20T14:37:30Z,2021-05-20T15:57:30Z
user_211,TRIP,CAR,2021-05-20T15:57:30Z,2021-05-20T16:29:30Z
user_211,TRIP,WALK,2021-05-20T16:29:30Z,2021-05-20T16:33:00Z
user_211,ACTIVITY,OTHER,2021-05-20T16:33:00Z,2021-05-20T16:36:00Z
user_211,TRIP,CAR,2021-05-20T16:36:00Z,2021-05-20T16:43:00Z
user_211,ACTIVITY,OTHER,2021-05-20T16:43:00Z,2021-05-20T23:59:59Z
user_211,ACTIVITY,OTHER,2021-05-21T00:00:00Z,2021-05-21T06:56:30Z
user_211,TRIP,CAR,2021-05-21T06:56:30Z,2021-05-21T07:31:00Z
user_211,TRIP,WALK,2021-05-21T07:31:00Z,2021-05-21T07:37:30Z
user_211,ACTIVITY,OTHER,2021-05-21T07:37:30Z,2021-05-21T15:56:30Z
user_211,TRIP,CAR,2021-05-21T15:56:30Z,2021-05-21T16:07:30Z
user_211,ACTIVITY,OTHER,2021-05-21T16:07:30Z,2021-05-21T16:40:30Z
user_211,TRIP,CAR,2021-05-21T16:40:30Z,2021-05-21T17:18:00Z
user_211,ACTIVITY,HOME,2021-05-21T17:18:00Z,2021-05-21T23:59:59Z
user_211,ACTIVITY,HOME,2021-05-22T00:00:00Z,2021-05-22T17:22:00Z
user_211,TRIP,CAR,2021-05-22T17:22:00Z,2021-05-22T17:53:00Z
user_211,ACTIVITY,OTHER,2021-05-22T17:53:00Z,2021-05-22T19:10:00Z
user_211,TRIP,WALK,2021-05-22T19:10:00Z,2021-05-22T19:13:00Z
user_211,ACTIVITY,WORK,2021-05-22T19:13:00Z,2021-05-22T21:17:00Z
user_211,TRIP,CAR,2021-05-22T21:17:00Z,2021-05-22T21:50:00Z
user_211,ACTIVITY,OTHER,2021-05-22T21:50:00Z,2021-05-22T23:59:59Z
user_211,ACTIVITY,OTHER,2021-05-23T00:00:00Z,2021-05-23T09:13:30Z
user_211,TRIP,CAR,2021-05-23T09:13:30Z,2021-05-23T09:24:30Z
user_211,ACTIVITY,OTHER,2021-05-23T09:24:30Z,2021-05-23T10:26:30Z
user_211,TRIP,CAR,2021-05-23T10:26:30Z,2021-05-23T10:36:00Z
user_211,ACTIVITY,OTHER,2021-05-23T10:36:00Z,2021-05-23T10:58:30Z
user_211,TRIP,CAR,2021-05-23T10:58:30Z,2021-05-23T11:05:00Z
user_211,ACTIVITY,HOME,2021-05-23T11:05:00Z,2021-05-23T23:59:59Z
user_211,ACTIVITY,HOME,2021-05-24T00:00:00Z,2021-05-24T06:53:30Z
user_211,TRIP,CAR,2021-05-24T06:53:30Z,2021-05-24T07:19:00Z
user_211,ACTIVITY,SHOP,2021-05-24T07:19:00Z,2021-05-24T07:19:30Z
user_211,TRIP,CAR,2021-05-24T07:19:30Z,2021-05-24T07:37:30Z
user_211,ACTIVITY,OTHER,2021-05-24T07:37:30Z,2021-05-24T14:29:00Z
user_211,ACTIVITY,WORK,2021-05-24T15:59:00Z,2021-05-24T16:06:00Z
user_211,TRIP,CAR,2021-05-24T16:06:00Z,2021-05-24T16:38:00Z
user_211,ACTIVITY,OTHER,2021-05-24T16:38:00Z,2021-05-24T16:39:00Z
user_211,TRIP,CAR,2021-05-24T16:39:00Z,2021-05-24T16:46:00Z
user_211,ACTIVITY,HOME,2021-05-24T16:46:00Z,2021-05-24T23:59:59Z
user_211,ACTIVITY,HOME,2021-05-25T00:00:00Z,2021-05-25T07:20:00Z
user_211,TRIP,CAR,2021-05-25T07:20:00Z,2021-05-25T07:52:30Z
user_211,ACTIVITY,WORK,2021-05-25T07:52:30Z,2021-05-25T15:57:30Z
user_211,TRIP,CAR,2021-05-25T15:57:30Z,2021-05-25T16:27:30Z
user_211,ACTIVITY,OTHER,2021-05-25T16:27:30Z,2021-05-25T16:30:30Z
user_211,TRIP,CAR,2021-05-25T16:30:30Z,2021-05-25T16:41:00Z
user_211,ACTIVITY,HOME,2021-05-25T16:41:00Z,2021-05-25T23:59:59Z
user_211,ACTIVITY,HOME,2021-05-26T00:00:00Z,2021-05-26T06:47:30Z
user_211,TRIP,CAR,2021-05-26T06:47:30Z,2021-05-26T07:29:00Z
user_211,ACTIVITY,WORK,2021-05-26T07:29:00Z,2021-05-26T16:04:30Z
user_211,TRIP,CAR,2021-05-26T16:04:30Z,2021-05-26T16:37:00Z
user_211,ACTIVITY,HOME,2021-05-26T16:37:00Z,2021-05-26T23:59:59Z
user_211,ACTIVITY,HOME,2021-05-27T00:00:00Z,2021-05-27T07:08:30Z
user_211,TRIP,CAR,2021-05-27T07:08:30Z,2021-05-27T07:55:30Z
user_211,ACTIVITY,WORK,2021-05-27T07:55:30Z,2021-05-27T16:02:30Z
user_211,TRIP,CAR,2021-05-27T16:02:30Z,2021-05-27T16:34:30Z
user_211,ACTIVITY,EAT_OUT,2021-05-27T16:34:30Z,2021-05-27T16:52:30Z
user_211,TRIP,CAR,2021-05-27T16:52:30Z,2021-05-27T16:59:00Z
user_211,ACTIVITY,OTHER,2021-05-27T16:59:00Z,2021-05-27T23:59:59Z
user_211,ACTIVITY,OTHER,2021-05-28T00:00:00Z,2021-05-28T07:14:00Z
user_211,TRIP,CAR,2021-05-28T07:14:00Z,2021-05-28T07:48:00Z
user_211,ACTIVITY,WORK,2021-05-28T07:48:00Z,2021-05-28T14:22:00Z
user_211,TRIP,WALK,2021-05-28T14:22:00Z,2021-05-28T14:48:30Z
user_211,ACTIVITY,WORK,2021-05-28T14:48:30Z,2021-05-28T16:06:00Z
user_211,TRIP,CAR,2021-05-28T16:06:00Z,2021-05-28T16:25:00Z
user_211,ACTIVITY,SHOP,2021-05-28T16:25:00Z,2021-05-28T16:29:30Z
user_211,TRIP,CAR,2021-05-28T16:29:30Z,2021-05-28T16:44:30Z
user_211,ACTIVITY,OTHER,2021-05-28T16:44:30Z,2021-05-28T16:47:00Z
user_211,TRIP,CAR,2021-05-28T16:47:00Z,2021-05-28T16:54:00Z
user_211,ACTIVITY,HOME,2021-05-28T16:54:00Z,2021-05-28T23:59:59Z
user_211,ACTIVITY,HOME,2021-05-29T00:00:00Z,2021-05-29T09:30:00Z
user_211,TRIP,CAR,2021-05-29T09:30:00Z,2021-05-29T09:42:30Z
user_211,ACTIVITY,OTHER,2021-05-29T09:42:30Z,2021-05-29T11:03:30Z
user_211,TRIP,CAR,2021-05-29T11:03:30Z,2021-05-29T11:14:30Z
user_211,ACTIVITY,HOME,2021-05-29T11:14:30Z,2021-05-29T16:08:30Z
user_211,TRIP,CAR,2021-05-29T16:08:30Z,2021-05-29T16:20:00Z
user_211,ACTIVITY,LEISURE_RECREATION,2021-05-29T16:20:00Z,2021-05-29T17:34:00Z
user_211,TRIP,CAR,2021-05-29T17:34:00Z,2021-05-29T17:45:30Z
user_211,ACTIVITY,OTHER,2021-05-29T17:45:30Z,2021-05-29T23:59:59Z
user_211,ACTIVITY,OTHER,2021-05-30T00:00:00Z,2021-05-30T23:59:59Z
user_211,ACTIVITY,OTHER,2021-05-31T00:00:00Z,2021-05-31T15:52:00Z
user_211,TRIP,CAR,2021-05-31T15:52:00Z,2021-05-31T16:03:00Z
user_211,ACTIVITY,LEISURE_RECREATION,2021-05-31T16:03:00Z,2021-05-31T17:17:30Z
user_211,TRIP,CAR,2021-05-31T17:17:30Z,2021-05-31T17:20:00Z
user_211,ACTIVITY,LEISURE_RECREATION,2021-05-31T17:20:00Z,2021-05-31T17:32:00Z
user_211,TRIP,CAR,2021-05-31T17:32:00Z,2021-05-31T17:52:00Z
user_211,ACTIVITY,HOME,2021-05-31T17:52:00Z,2021-05-31T23:59:59Z
user_211,ACTIVITY,HOME,2021-06-01T00:00:00Z,2021-06-01T07:14:00Z
user_211,TRIP,CAR,2021-06-01T07:14:00Z,2021-06-01T07:49:30Z
user_211,ACTIVITY,WORK,2021-06-01T07:49:30Z,2021-06-01T15:56:30Z
user_211,TRIP,CAR,2021-06-01T15:56:30Z,2021-06-01T16:27:00Z
user_211,ACTIVITY,OTHER,2021-06-01T16:27:00Z,2021-06-01T16:29:00Z
user_211,TRIP,CAR,2021-06-01T16:29:00Z,2021-06-01T16:35:00Z
user_211,ACTIVITY,HOME,2021-06-01T16:35:00Z,2021-06-01T23:59:59Z
user_211,ACTIVITY,HOME,2021-06-02T00:00:00Z,2021-06-02T07:11:00Z
user_211,TRIP,CAR,2021-06-02T07:11:00Z,2021-06-02T07:26:00Z
user_211,ACTIVITY,SHOP,2021-06-02T07:26:00Z,2021-06-02T07:30:00Z
user_211,TRIP,CAR,2021-06-02T07:30:00Z,2021-06-02T07:47:30Z
user_211,ACTIVITY,WORK,2021-06-02T07:47:30Z,2021-06-02T15:59:00Z
user_211,TRIP,CAR,2021-06-02T15:59:00Z,2021-06-02T16:29:30Z
user_211,ACTIVITY,HOME,2021-06-02T16:29:30Z,2021-06-02T23:59:59Z
user_211,ACTIVITY,HOME,2021-06-03T00:00:00Z,2021-06-03T07:18:00Z
user_211,TRIP,CAR,2021-06-03T07:18:00Z,2021-06-03T07:43:00Z
user_211,ACTIVITY,SHOP,2021-06-03T07:43:00Z,2021-06-03T07:43:30Z
user_211,TRIP,CAR,2021-06-03T07:43:30Z,2021-06-03T08:04:00Z
user_211,ACTIVITY,WORK,2021-06-03T08:04:00Z,2021-06-03T15:44:30Z
user_211,TRIP,CAR,2021-06-03T15:44:30Z,2021-06-03T16:12:30Z
user_211,ACTIVITY,OTHER,2021-06-03T16:12:30Z,2021-06-03T16:14:00Z
user_211,TRIP,CAR,2021-06-03T16:14:00Z,2021-06-03T16:20:00Z
user_211,ACTIVITY,HOME,2021-06-03T16:20:00Z,2021-06-03T23:59:59Z
user_211,ACTIVITY,HOME,2021-06-04T00:00:00Z,2021-06-04T06:56:30Z
user_211,TRIP,CAR,2021-06-04T06:56:30Z,2021-06-04T07:36:30Z
user_211,ACTIVITY,WORK,2021-06-04T07:36:30Z,2021-06-04T10:01:30Z
